Series,Series Code,Country Name,Country Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Sudan,SDN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Suriname,SUR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Sweden,SWE,36867.3986929429,..,37565.8850840792,40822.5756149736,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Switzerland,CHE,69865.0367389767,..,71248.9117976584,73249.845997648,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Syrian Arab Republic,SYR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Tajikistan,TJK,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Tanzania,TZA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Thailand,THA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Timor-Leste,TLS,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Togo,TGO,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Tokelau,TKL,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Tonga,TON,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Trinidad and Tobago,TTO,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Tunisia,TUN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Turkey,TUR,27285,..,26218.829389633,25955.1321936786,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Turkmenistan,TKM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Turks and Caicos Islands,TCA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Tuvalu,TUV,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Uganda,UGA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Ukraine,UKR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,United Arab Emirates,ARE,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,United Kingdom,GBR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,United States,USA,43677.7,..,40516.73,41430.1784507687,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Upper middle income,UMC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Uruguay,URY,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Uzbekistan,UZB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Vanuatu,VUT,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Venezuela, RB",VEN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Vietnam,VNM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Virgin Islands (U.S.),VIR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,West Bank and Gaza,PSE,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,World,WLD,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Yemen, Rep.",YEM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Zambia,ZMB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Zimbabwe,ZWE,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Afghanistan,AFG,648.13575,818.72146,819.55802,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Albania,ALB,391.47894,469.95702,470.2367,371.75218,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Algeria,DZA,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,American Samoa,ASM,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Andorra,AND,91.47684,93.70532,96.27938,104.44044,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Angola,AGO,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Antigua and Barbuda,ATG,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Arab World,ARB,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Argentina,ARG,34353.38171,30917.83822,35105.55042,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Armenia,ARM,296.11674,290.87508,312.11636,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Aruba,ABW,174.46398,163.84205,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Australia,AUS,71792.18446,63788.17877,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Austria,AUT,20834.1936,21675.65731,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Azerbaijan,AZE,1566.58764,1099.44802,1010.94115,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,"Bahamas, The",BHS,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Bahrain,BHR,830.4628,..,824.59461,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Bangladesh,BGD,..,3399.90854,5474.61064,4959.55511,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Barbados,BRB,..,233.45786,210.89612,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Belarus,BLR,2702.7836,2360.62276,2624.13606,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Belgium,BEL,29815.92584,30740.99927,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Belize,BLZ,114.54848,125.57487,133.30812,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Benin,BEN,361.19881,342.47148,447.969,418.31007,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Bermuda,BMU,96.31472,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Bhutan,BTN,144.75006,140.11828,156.0018,167.87057,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Bolivia,BOL,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Bosnia and Herzegovina,BIH,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Botswana,BWA,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Brazil,BRA,112477.25841,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,British Virgin Islands,VGB,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Brunei Darussalam,BRN,..,572.22235,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Bulgaria,BGR,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Burkina Faso,BFA,434.07574,..,792.0448,871.71762,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Burundi,BDI,197.76661,138.86637,151.06518,154.23509,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Cabo Verde,CPV,84.10203,87.95259,91.6299,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Cambodia,KHM,..,..,..,531.45181,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Cameroon,CMR,855.7772,865.85143,1101.75219,1210.99954,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Canada,CAN,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Caribbean small states,CSS,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Cayman Islands,CYM,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Central African Republic,CAF,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Central Europe and the Baltics,CEB,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Chad,TCD,..,..,244.88548,253.38654,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Channel Islands,CHI,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Chile,CHL,11891.80081,13378.53693,15005.93091,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,China,CHN,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Colombia,COL,13119.77279,12662.67395,14145.52379,14868.81103,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Comoros,COM,24.57611,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,"Congo, Dem. Rep.",COD,779.38403,786.77106,553.16041,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,"Congo, Rep.",COG,390.14989,..,492.5578,409.59108,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Costa Rica,CRI,3879.53332,4056.89228,4278.36686,4225.79784,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Cote d'Ivoire,CIV,1600.19257,1904.00078,1957.29729,1878.61679,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Croatia,HRV,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Cuba,CUB,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Curacao,CUW,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Cyprus,CYP,1254.6989,1286.82019,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Czech Republic,CZE,10815.31409,10900.42841,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Denmark,DNK,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Djibouti,DJI,87.25321,102.17368,103.14012,109.29725,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Dominica,DMA,17.73169,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Dominican Republic,DOM,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Early-demographic dividend,EAR,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,East Asia & Pacific,EAS,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Ecuador,ECU,4963.22364,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,El Salvador,SLV,916.40619,925.38113,930.5333,938.24687,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Equatorial Guinea,GNQ,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Eritrea,ERI,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Estonia,EST,1177.07032,1240.74603,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Eswatini,SWZ,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Ethiopia,ETH,2634.86215,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Euro area,EMU,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Europe & Central Asia,ECS,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,European Union,EUU,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Faroe Islands,FRO,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Fiji,FJI,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Finland,FIN,16486.01404,16485.31958,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Fragile and conflict affected situations,FCS,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,France,FRA,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,French Polynesia,PYF,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Gabon,GAB,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,"Gambia, The",GMB,29.76899,29.70354,..,39.51919,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Georgia,GEO,..,544.17531,580.59135,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Germany,DEU,162481.93649,167800.23951,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Ghana,GHA,2218.54162,2468.19258,2134.49098,2615.33564,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Gibraltar,GIB,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Global Partnership for Education,FTI,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Greece,GRC,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Greenland,GRL,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Grenada,GRD,..,..,35.72697,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Guam,GUM,..,..,..,..,..,..
